frame= 5837 fps= 22 q=21.0 size=  180992kB time=00:03:12.60 bitrate=7698.3kbits/s speed=0.74x    
frame= 5840 fps= 22 q=21.0 size=  180992kB time=00:03:12.70 bitrate=7694.3kbits/s speed=0.739x    
frame= 5845 fps= 22 q=21.0 size=  181248kB time=00:03:12.86 bitrate=7698.5kbits/s speed=0.737x    
frame= 5849 fps= 22 q=21.0 size=  181248kB time=00:03:13.00 bitrate=7693.2kbits/s speed=0.734x    
frame= 5853 fps= 22 q=21.0 size=  181504kB time=00:03:13.13 bitrate=7698.7kbits/s speed=0.733x    
frame= 5858 fps= 22 q=21.0 size=  181504kB time=00:03:13.30 bitrate=7692.1kbits/s speed=0.732x    
frame= 5861 fps= 22 q=21.0 size=  181760kB time=00:03:13.40 bitrate=7699.0kbits/s speed=0.73x    
frame= 5868 fps= 22 q=21.0 size=  181760kB time=00:03:13.63 bitrate=7689.7kbits/s speed=0.729x    
frame= 5873 fps= 22 q=21.0 size=  182016kB time=00:03:13.80 bitrate=7693.9kbits/s speed=0.728x    
frame= 5882 fps= 22 q=21.0 size=  182272kB time=00:03:14.10 bitrate=7692.8kbits/s speed=0.727x    
frame= 5885 fps= 22 q=21.0 size=  182272kB time=00:03:14.20 bitrate=7688.8kbits/s speed=0.726x    
frame= 5891 fps= 22 q=21.0 size=  182528kB time=00:03:14.40 bitrate=7691.7kbits/s speed=0.725x    
frame= 5897 fps= 22 q=21.0 size=  182784kB time=00:03:14.60 bitrate=7694.6kbits/s speed=0.724x    
frame= 5902 fps= 22 q=21.0 size=  183040kB time=00:03:14.76 bitrate=7698.8kbits/s speed=0.723x    
frame= 5909 fps= 22 q=21.0 size=  183296kB time=00:03:15.00 bitrate=7700.3kbits/s speed=0.722x    
frame= 5913 fps= 22 q=21.0 size=  183296kB time=00:03:15.13 bitrate=7695.0kbits/s speed=0.721x    
frame= 5921 fps= 22 q=21.0 size=  183552kB time=00:03:15.40 bitrate=7695.3kbits/s speed=0.72x    
frame= 5927 fps= 22 q=21.0 size=  183808kB time=00:03:15.60 bitrate=7698.1kbits/s speed=0.718x    
frame= 5933 fps= 22 q=21.0 size=  184064kB time=00:03:15.80 bitrate=7701.0kbits/s speed=0.718x    
frame= 5935 fps= 22 q=21.0 size=  184064kB time=00:03:15.86 bitrate=7698.4kbits/s speed=0.716x    
frame= 5942 fps= 22 q=21.0 size=  184320kB time=00:03:16.10 bitrate=7699.9kbits/s speed=0.715x    
frame= 5949 fps= 22 q=21.0 size=  184576kB time=00:03:16.33 bitrate=7701.4kbits/s speed=0.713x    
frame= 5954 fps= 22 q=21.0 size=  184576kB time=00:03:16.50 bitrate=7694.9kbits/s speed=0.712x    
frame= 5957 fps= 22 q=21.0 size=  184832kB time=00:03:16.60 bitrate=7701.6kbits/s speed=0.711x    
frame= 5962 fps= 22 q=21.0 size=  184832kB time=00:03:16.76 bitrate=7695.1kbits/s speed=0.711x    
frame= 5969 fps= 22 q=21.0 size=  185088kB time=00:03:17.00 bitrate=7696.7kbits/s speed=0.71x    
frame= 5974 fps= 21 q=21.0 size=  185088kB time=00:03:17.16 bitrate=7690.1kbits/s speed=0.709x    
frame= 5981 fps= 21 q=21.0 size=  185344kB time=00:03:17.40 bitrate=7691.7kbits/s speed=0.708x    
frame= 5986 fps= 21 q=21.0 size=  185600kB time=00:03:17.56 bitrate=7695.8kbits/s speed=0.707x    
frame= 5995 fps= 21 q=21.0 size=  185856kB time=00:03:17.86 bitrate=7694.7kbits/s speed=0.706x    
frame= 6003 fps= 21 q=21.0 size=  186112kB time=00:03:18.13 bitrate=7695.0kbits/s speed=0.706x    
frame= 6010 fps= 21 q=21.0 size=  186368kB time=00:03:18.36 bitrate=7696.5kbits/s speed=0.705x    
frame= 6018 fps= 21 q=21.0 size=  186624kB time=00:03:18.63 bitrate=7696.7kbits/s speed=0.704x    
frame= 6024 fps= 21 q=21.0 size=  186624kB time=00:03:18.83 bitrate=7689.0kbits/s speed=0.704x    
frame= 6031 fps= 21 q=21.0 size=  186880kB time=00:03:19.06 bitrate=7690.5kbits/s speed=0.703x    
frame= 6038 fps= 21 q=21.0 size=  187136kB time=00:03:19.30 bitrate=7692.0kbits/s speed=0.702x    
frame= 6047 fps= 21 q=21.0 size=  187392kB time=00:03:19.60 bitrate=7691.0kbits/s speed=0.702x    
frame= 6053 fps= 21 q=21.0 size=  187392kB time=00:03:19.80 bitrate=7683.3kbits/s speed= 0.7x    
frame= 6063 fps= 21 q=21.0 size=  187904kB time=00:03:20.13 bitrate=7691.4kbits/s speed= 0.7x    
frame= 6067 fps= 21 q=21.0 size=  187904kB time=00:03:20.26 bitrate=7686.3kbits/s speed=0.699x    
frame= 6075 fps= 21 q=21.0 size=  188160kB time=00:03:20.53 bitrate=7686.5kbits/s speed=0.698x    
frame= 6079 fps= 21 q=21.0 size=  188416kB time=00:03:20.66 bitrate=7691.9kbits/s speed=0.697x    
frame= 6086 fps= 21 q=21.0 size=  188416kB time=00:03:20.90 bitrate=7682.9kbits/s speed=0.697x    
frame= 6092 fps= 21 q=21.0 size=  188672kB time=00:03:21.10 bitrate=7685.7kbits/s speed=0.696x    
frame= 6098 fps= 21 q=21.0 size=  188928kB time=00:03:21.30 bitrate=7688.5kbits/s speed=0.696x    
frame= 6106 fps= 21 q=21.0 size=  189184kB time=00:03:21.56 bitrate=7688.7kbits/s speed=0.695x    
frame= 6113 fps= 21 q=21.0 size=  189440kB time=00:03:21.80 bitrate=7690.2kbits/s speed=0.695x    
frame= 6123 fps= 21 q=21.0 size=  189440kB time=00:03:22.13 bitrate=7677.6kbits/s speed=0.694x    
frame= 6131 fps= 21 q=21.0 size=  189696kB time=00:03:22.40 bitrate=7677.8kbits/s speed=0.694x    
frame= 6142 fps= 21 q=21.0 size=  190208kB time=00:03:22.76 bitrate=7684.6kbits/s speed=0.694x    
frame= 6147 fps= 21 q=21.0 size=  190208kB time=00:03:22.93 bitrate=7678.3kbits/s speed=0.693x    
frame= 6157 fps= 21 q=21.0 size=  190464kB time=00:03:23.26 bitrate=7676.0kbits/s speed=0.693x    
frame= 6161 fps= 21 q=21.0 size=  190720kB time=00:03:23.40 bitrate=7681.3kbits/s speed=0.692x    
frame= 6170 fps= 21 q=21.0 size=  190976kB time=00:03:23.70 bitrate=7680.3kbits/s speed=0.692x    
frame= 6182 fps= 21 q=21.0 size=  191232kB time=00:03:24.10 bitrate=7675.5kbits/s speed=0.691x    
frame= 6194 fps= 21 q=21.0 size=  191488kB time=00:03:24.50 bitrate=7670.8kbits/s speed=0.691x    
frame= 6205 fps= 21 q=21.0 size=  192000kB time=00:03:24.86 bitrate=7677.5kbits/s speed=0.691x    
frame= 6210 fps= 21 q=21.0 size=  192000kB time=00:03:25.03 bitrate=7671.3kbits/s speed=0.69x    
frame= 6218 fps= 21 q=21.0 size=  192256kB time=00:03:25.30 bitrate=7671.5kbits/s speed=0.69x    
frame= 6227 fps= 21 q=21.0 size=  192512kB time=00:03:25.60 bitrate=7670.5kbits/s speed=0.69x    
frame= 6236 fps= 21 q=21.0 size=  192768kB time=00:03:25.90 bitrate=7669.5kbits/s speed=0.689x    
frame= 6242 fps= 21 q=21.0 size=  193024kB time=00:03:26.10 bitrate=7672.3kbits/s speed=0.689x    
frame= 6252 fps= 21 q=21.0 size=  193280kB time=00:03:26.43 bitrate=7670.0kbits/s speed=0.688x    
frame= 6258 fps= 21 q=21.0 size=  193536kB time=00:03:26.63 bitrate=7672.8kbits/s speed=0.688x    
frame= 6269 fps= 21 q=21.0 size=  193792kB time=00:03:27.00 bitrate=7669.3kbits/s speed=0.688x    
frame= 6278 fps= 21 q=21.0 size=  194048kB time=00:03:27.30 bitrate=7668.3kbits/s speed=0.688x    
frame= 6288 fps= 21 q=21.0 size=  194304kB time=00:03:27.63 bitrate=7666.1kbits/s speed=0.687x    
frame= 6300 fps= 21 q=21.0 size=  194560kB time=00:03:28.03 bitrate=7661.4kbits/s speed=0.687x    
frame= 6313 fps= 21 q=21.0 size=  195072kB time=00:03:28.46 bitrate=7665.6kbits/s speed=0.687x    
frame= 6325 fps= 21 q=21.0 size=  195328kB time=00:03:28.86 bitrate=7661.0kbits/s speed=0.687x    
frame= 6334 fps= 21 q=21.0 size=  195584kB time=00:03:29.16 bitrate=7660.0kbits/s speed=0.687x    
frame= 6344 fps= 21 q=21.0 size=  195840kB time=00:03:29.50 bitrate=7657.9kbits/s speed=0.687x    
frame= 6357 fps= 21 q=21.0 size=  196352kB time=00:03:29.93 bitrate=7662.0kbits/s speed=0.687x    
frame= 6371 fps= 21 q=21.0 size=  196608kB time=00:03:30.40 bitrate=7655.0kbits/s speed=0.688x    
frame= 6384 fps= 21 q=21.0 size=  197120kB time=00:03:30.83 bitrate=7659.2kbits/s speed=0.688x    
frame= 6397 fps= 21 q=21.0 size=  197376kB time=00:03:31.26 bitrate=7653.4kbits/s speed=0.688x    
frame= 6408 fps= 21 q=21.0 size=  197632kB time=00:03:31.63 bitrate=7650.0kbits/s speed=0.688x    
frame= 6425 fps= 21 q=21.0 size=  197888kB time=00:03:32.20 bitrate=7639.5kbits/s speed=0.688x    
frame= 6439 fps= 21 q=21.0 size=  198400kB time=00:03:32.66 bitrate=7642.4kbits/s speed=0.689x    
frame= 6451 fps= 21 q=21.0 size=  198656kB time=00:03:33.06 bitrate=7637.9kbits/s speed=0.689x    
frame= 6464 fps= 21 q=21.0 size=  198912kB time=00:03:33.50 bitrate=7632.3kbits/s speed=0.689x    
frame= 6478 fps= 21 q=21.0 size=  199424kB time=00:03:33.96 bitrate=7635.2kbits/s speed=0.689x    
frame= 6491 fps= 21 q=21.0 size=  199680kB time=00:03:34.40 bitrate=7629.6kbits/s speed=0.689x    
frame= 6503 fps= 21 q=21.0 size=  199936kB time=00:03:34.80 bitrate=7625.1kbits/s speed=0.689x    
frame= 6516 fps= 21 q=21.0 size=  200192kB time=00:03:35.23 bitrate=7619.5kbits/s speed=0.69x    
frame= 6528 fps= 21 q=21.0 size=  200448kB time=00:03:35.63 bitrate=7615.1kbits/s speed=0.69x    
frame= 6539 fps= 21 q=21.0 size=  200704kB time=00:03:36.00 bitrate=7611.9kbits/s speed=0.69x    
frame= 6552 fps= 21 q=21.0 size=  201216kB time=00:03:36.43 bitrate=7616.0kbits/s speed=0.69x    
frame= 6567 fps= 21 q=21.0 size=  201728kB time=00:03:36.93 bitrate=7617.8kbits/s speed=0.69x    
frame= 6584 fps= 21 q=21.0 size=  201984kB time=00:03:37.50 bitrate=7607.6kbits/s speed=0.691x    
frame= 6600 fps= 21 q=21.0 size=  202496kB time=00:03:38.03 bitrate=7608.2kbits/s speed=0.691x    
frame= 6619 fps= 21 q=21.0 size=  203008kB time=00:03:38.66 bitrate=7605.4kbits/s speed=0.692x    
frame= 6631 fps= 21 q=21.0 size=  203264kB time=00:03:39.06 bitrate=7601.1kbits/s speed=0.692x    
frame= 6649 fps= 21 q=21.0 size=  203520kB time=00:03:39.66 bitrate=7589.8kbits/s speed=0.693x    
frame= 6665 fps= 21 q=21.0 size=  204032kB time=00:03:40.20 bitrate=7590.5kbits/s speed=0.693x    
frame= 6683 fps= 21 q=21.0 size=  204544kB time=00:03:40.80 bitrate=7588.9kbits/s speed=0.694x    
frame= 6699 fps= 21 q=21.0 size=  204800kB time=00:03:41.33 bitrate=7580.1kbits/s speed=0.694x    
frame= 6717 fps= 21 q=21.0 size=  205312kB time=00:03:41.93 bitrate=7578.5kbits/s speed=0.695x    
frame= 6735 fps= 21 q=21.0 size=  205568kB time=00:03:42.53 bitrate=7567.5kbits/s speed=0.696x    
frame= 6750 fps= 21 q=21.0 size=  206080kB time=00:03:43.03 bitrate=7569.3kbits/s speed=0.696x    
frame= 6763 fps= 21 q=21.0 size=  206336kB time=00:03:43.46 bitrate=7564.0kbits/s speed=0.696x    
frame= 6781 fps= 21 q=21.0 size=  206848kB time=00:03:44.06 bitrate=7562.5kbits/s speed=0.697x    
frame= 6796 fps= 21 q=18.0 size=  207104kB time=00:03:44.56 bitrate=7555.0kbits/s speed=0.697x    
frame= 6805 fps= 21 q=21.0 size=  207360kB time=00:03:44.86 bitrate=7554.2kbits/s speed=0.697x    
frame= 6821 fps= 21 q=21.0 size=  207616kB time=00:03:45.40 bitrate=7545.7kbits/s speed=0.698x    
frame= 6835 fps= 21 q=21.0 size=  208128kB time=00:03:45.86 bitrate=7548.6kbits/s speed=0.698x    
frame= 6846 fps= 21 q=21.0 size=  208384kB time=00:03:46.23 bitrate=7545.7kbits/s speed=0.698x    
frame= 6861 fps= 21 q=21.0 size=  208640kB time=00:03:46.73 bitrate=7538.3kbits/s speed=0.698x    
frame= 6876 fps= 21 q=21.0 size=  209152kB time=00:03:47.23 bitrate=7540.1kbits/s speed=0.699x    
frame= 6889 fps= 21 q=21.0 size=  209408kB time=00:03:47.66 bitrate=7535.0kbits/s speed=0.699x    
frame= 6904 fps= 21 q=21.0 size=  209664kB time=00:03:48.16 bitrate=7527.7kbits/s speed= 0.7x    
frame= 6920 fps= 21 q=21.0 size=  210176kB time=00:03:48.70 bitrate=7528.5kbits/s speed= 0.7x    
frame= 6936 fps= 21 q=21.0 size=  210432kB time=00:03:49.23 bitrate=7520.1kbits/s speed=0.701x    
frame= 6955 fps= 21 q=21.0 size=  210944kB time=00:03:49.86 bitrate=7517.6kbits/s speed=0.701x    
frame= 6969 fps= 21 q=21.0 size=  211200kB time=00:03:50.33 bitrate=7511.5kbits/s speed=0.702x    
frame= 6981 fps= 21 q=21.0 size=  211456kB time=00:03:50.73 bitrate=7507.6kbits/s speed=0.702x    
frame= 6996 fps= 21 q=21.0 size=  211968kB time=00:03:51.23 bitrate=7509.5kbits/s speed=0.702x    
frame= 7011 fps= 21 q=21.0 size=  212224kB time=00:03:51.73 bitrate=7502.3kbits/s speed=0.703x    
frame= 7027 fps= 21 q=21.0 size=  212736kB time=00:03:52.26 bitrate=7503.2kbits/s speed=0.703x    
frame= 7042 fps= 21 q=21.0 size=  213248kB time=00:03:52.76 bitrate=7505.1kbits/s speed=0.703x    
frame= 7055 fps= 21 q=21.0 size=  213504kB time=00:03:53.20 bitrate=7500.1kbits/s speed=0.704x    
frame= 7071 fps= 21 q=21.0 size=  214016kB time=00:03:53.73 bitrate=7500.9kbits/s speed=0.704x    
frame= 7086 fps= 21 q=21.0 size=  214528kB time=00:03:54.23 bitrate=7502.8kbits/s speed=0.705x    
frame= 7102 fps= 21 q=21.0 size=  215040kB time=00:03:54.76 bitrate=7503.7kbits/s speed=0.705x    
frame= 7117 fps= 21 q=21.0 size=  215296kB time=00:03:55.26 bitrate=7496.6kbits/s speed=0.705x    
frame= 7133 fps= 21 q=21.0 size=  215808kB time=00:03:55.80 bitrate=7497.5kbits/s speed=0.706x    
frame= 7147 fps= 21 q=21.0 size=  216064kB time=00:03:56.26 bitrate=7491.5kbits/s speed=0.706x    
frame= 7161 fps= 21 q=21.0 size=  216320kB time=00:03:56.73 bitrate=7485.6kbits/s speed=0.706x    
frame= 7170 fps= 21 q=21.0 size=  216576kB time=00:03:57.03 bitrate=7485.0kbits/s speed=0.706x    
frame= 7179 fps= 21 q=21.0 size=  216832kB time=00:03:57.33 bitrate=7484.4kbits/s speed=0.706x    
frame= 7188 fps= 21 q=21.0 size=  217088kB time=00:03:57.63 bitrate=7483.7kbits/s speed=0.706x    
frame= 7197 fps= 21 q=21.0 size=  217088kB time=00:03:57.93 bitrate=7474.3kbits/s speed=0.706x    
frame= 7207 fps= 21 q=21.0 size=  217344kB time=00:03:58.26 bitrate=7472.6kbits/s speed=0.706x    
frame= 7216 fps= 21 q=21.0 size=  217600kB time=00:03:58.56 bitrate=7472.0kbits/s speed=0.705x    
frame= 7225 fps= 21 q=21.0 size=  217856kB time=00:03:58.86 bitrate=7471.4kbits/s speed=0.705x    
frame= 7233 fps= 21 q=21.0 size=  218112kB time=00:03:59.13 bitrate=7471.9kbits/s speed=0.705x    
frame= 7242 fps= 21 q=21.0 size=  218368kB time=00:03:59.43 bitrate=7471.3kbits/s speed=0.705x    
frame= 7251 fps= 21 q=21.0 size=  218880kB time=00:03:59.73 bitrate=7479.4kbits/s speed=0.704x    
frame= 7265 fps= 21 q=21.0 size=  219136kB time=00:04:00.20 bitrate=7473.6kbits/s speed=0.705x    
frame= 7277 fps= 21 q=21.0 size=  219648kB time=00:04:00.60 bitrate=7478.6kbits/s speed=0.705x    
frame= 7290 fps= 21 q=21.0 size=  219904kB time=00:04:01.03 bitrate=7473.9kbits/s speed=0.705x    
frame= 7303 fps= 21 q=21.0 size=  220416kB time=00:04:01.46 bitrate=7477.8kbits/s speed=0.705x    
frame= 7318 fps= 21 q=21.0 size=  220928kB time=00:04:01.96 bitrate=7479.7kbits/s speed=0.705x    
frame= 7333 fps= 21 q=21.0 size=  221440kB time=00:04:02.46 bitrate=7481.6kbits/s speed=0.706x    
frame= 7349 fps= 21 q=21.0 size=  221696kB time=00:04:03.00 bitrate=7473.8kbits/s speed=0.706x    
frame= 7369 fps= 21 q=21.0 size=  222208kB time=00:04:03.66 bitrate=7470.6kbits/s speed=0.707x    
frame= 7389 fps= 21 q=21.0 size=  222720kB time=00:04:04.33 bitrate=7467.3kbits/s speed=0.708x    
frame= 7405 fps= 21 q=21.0 size=  222976kB time=00:04:04.86 bitrate=7459.6kbits/s speed=0.708x    
frame= 7421 fps= 21 q=21.0 size=  223488kB time=00:04:05.40 bitrate=7460.5kbits/s speed=0.709x    
frame= 7436 fps= 21 q=21.0 size=  223744kB time=00:04:05.90 bitrate=7453.9kbits/s speed=0.709x    
frame= 7446 fps= 21 q=21.0 size=  224000kB time=00:04:06.23 bitrate=7452.3kbits/s speed=0.709x    
frame= 7456 fps= 21 q=21.0 size=  224256kB time=00:04:06.56 bitrate=7450.7kbits/s speed=0.709x    
frame= 7465 fps= 21 q=21.0 size=  224512kB time=00:04:06.86 bitrate=7450.2kbits/s speed=0.709x    
frame= 7475 fps= 21 q=21.0 size=  224768kB time=00:04:07.20 bitrate=7448.6kbits/s speed=0.709x    
frame= 7485 fps= 21 q=21.0 size=  225024kB time=00:04:07.53 bitrate=7447.1kbits/s speed=0.709x    
frame= 7495 fps= 21 q=21.0 size=  225280kB time=00:04:07.86 bitrate=7445.5kbits/s speed=0.708x    
frame= 7504 fps= 21 q=21.0 size=  225792kB time=00:04:08.16 bitrate=7453.4kbits/s speed=0.708x    
frame= 7513 fps= 21 q=21.0 size=  226048kB time=00:04:08.46 bitrate=7452.9kbits/s speed=0.708x    
frame= 7522 fps= 21 q=21.0 size=  226304kB time=00:04:08.76 bitrate=7452.3kbits/s speed=0.708x    
frame= 7531 fps= 21 q=21.0 size=  226560kB time=00:04:09.06 bitrate=7451.7kbits/s speed=0.708x    
frame= 7540 fps= 21 q=21.0 size=  226816kB time=00:04:09.36 bitrate=7451.2kbits/s speed=0.707x    
frame= 7553 fps= 21 q=21.0 size=  227328kB time=00:04:09.80 bitrate=7455.0kbits/s speed=0.708x    
frame= 7567 fps= 21 q=21.0 size=  227840kB time=00:04:10.26 bitrate=7457.9kbits/s speed=0.708x    
frame= 7580 fps= 21 q=21.0 size=  228352kB time=00:04:10.70 bitrate=7461.7kbits/s speed=0.708x    
frame= 7593 fps= 21 q=21.0 size=  228608kB time=00:04:11.13 bitrate=7457.2kbits/s speed=0.708x    
frame= 7608 fps= 21 q=21.0 size=  229120kB time=00:04:11.63 bitrate=7459.1kbits/s speed=0.709x    
frame= 7621 fps= 21 q=21.0 size=  229632kB time=00:04:12.06 bitrate=7462.9kbits/s speed=0.709x    
frame= 7639 fps= 21 q=21.0 size=  230144kB time=00:04:12.66 bitrate=7461.8kbits/s speed=0.709x    
frame= 7657 fps= 21 q=21.0 size=  230656kB time=00:04:13.26 bitrate=7460.6kbits/s speed=0.71x    
frame= 7677 fps= 21 q=21.0 size=  231168kB time=00:04:13.93 bitrate=7457.6kbits/s speed=0.711x    
frame= 7694 fps= 22 q=21.0 size=  231424kB time=00:04:14.50 bitrate=7449.2kbits/s speed=0.711x    
frame= 7710 fps= 22 q=21.0 size=  231936kB time=00:04:15.03 bitrate=7450.1kbits/s speed=0.712x    
frame= 7725 fps= 22 q=21.0 size=  232192kB time=00:04:15.53 bitrate=7443.7kbits/s speed=0.712x    
frame= 7735 fps= 22 q=21.0 size=  232448kB time=00:04:15.86 bitrate=7442.2kbits/s speed=0.712x    
frame= 7746 fps= 22 q=21.0 size=  232704kB time=00:04:16.23 bitrate=7439.7kbits/s speed=0.712x    
frame= 7756 fps= 22 q=21.0 size=  232960kB time=00:04:16.56 bitrate=7438.3kbits/s speed=0.712x    
frame= 7766 fps= 22 q=21.0 size=  233216kB time=00:04:16.90 bitrate=7436.8kbits/s speed=0.712x    
frame= 7776 fps= 22 q=21.0 size=  233472kB time=00:04:17.23 bitrate=7435.3kbits/s speed=0.712x    
frame= 7786 fps= 22 q=21.0 size=  233984kB time=00:04:17.56 bitrate=7441.9kbits/s speed=0.711x    
frame= 7795 fps= 22 q=21.0 size=  234240kB time=00:04:17.86 bitrate=7441.4kbits/s speed=0.711x    
frame= 7806 fps= 22 q=21.0 size=  234496kB time=00:04:18.23 bitrate=7439.0kbits/s speed=0.711x    
frame= 7816 fps= 21 q=21.0 size=  235008kB time=00:04:18.56 bitrate=7445.6kbits/s speed=0.711x    
frame= 7826 fps= 21 q=21.0 size=  235264kB time=00:04:18.90 bitrate=7444.1kbits/s speed=0.711x    
frame= 7836 fps= 21 q=21.0 size=  235520kB time=00:04:19.23 bitrate=7442.6kbits/s speed=0.711x    
frame= 7851 fps= 21 q=21.0 size=  236032kB time=00:04:19.73 bitrate=7444.5kbits/s speed=0.711x    
frame= 7866 fps= 22 q=21.0 size=  236544kB time=00:04:20.23 bitrate=7446.3kbits/s speed=0.711x    
frame= 7880 fps= 22 q=21.0 size=  237056kB time=00:04:20.70 bitrate=7449.0kbits/s speed=0.712x    
frame= 7894 fps= 22 q=21.0 size=  237568kB time=00:04:21.16 bitrate=7451.8kbits/s speed=0.712x    
frame= 7912 fps= 22 q=21.0 size=  238080kB time=00:04:21.76 bitrate=7450.7kbits/s speed=0.713x    
frame= 7930 fps= 22 q=21.0 size=  238592kB time=00:04:22.36 bitrate=7449.7kbits/s speed=0.713x    
frame= 7946 fps= 22 q=21.0 size=  239104kB time=00:04:22.90 bitrate=7450.5kbits/s speed=0.714x    
frame= 7964 fps= 22 q=21.0 size=  239616kB time=00:04:23.50 bitrate=7449.5kbits/s speed=0.714x    
frame= 7980 fps= 22 q=21.0 size=  239872kB time=00:04:24.03 bitrate=7442.4kbits/s speed=0.715x    
frame= 7994 fps= 22 q=21.0 size=  240640kB time=00:04:24.50 bitrate=7453.0kbits/s speed=0.715x    
frame= 8009 fps= 22 q=21.0 size=  241152kB time=00:04:25.00 bitrate=7454.8kbits/s speed=0.715x    
frame= 8022 fps= 22 q=21.0 size=  241664kB time=00:04:25.43 bitrate=7458.4kbits/s speed=0.715x    
frame= 8031 fps= 22 q=21.0 size=  241920kB time=00:04:25.73 bitrate=7457.9kbits/s speed=0.715x    
frame= 8040 fps= 22 q=21.0 size=  242432kB time=00:04:26.03 bitrate=7465.2kbits/s speed=0.715x    
frame= 8050 fps= 22 q=21.0 size=  242944kB time=00:04:26.36 bitrate=7471.6kbits/s speed=0.715x    
frame= 8060 fps= 22 q=21.0 size=  243456kB time=00:04:26.70 bitrate=7478.0kbits/s speed=0.715x    
frame= 8069 fps= 22 q=21.0 size=  243712kB time=00:04:27.00 bitrate=7477.5kbits/s speed=0.714x    
frame= 8077 fps= 22 q=21.0 size=  244224kB time=00:04:27.26 bitrate=7485.7kbits/s speed=0.714x    
frame= 8086 fps= 22 q=21.0 size=  244736kB time=00:04:27.56 bitrate=7493.0kbits/s speed=0.714x    
frame= 8096 fps= 22 q=21.0 size=  245248kB time=00:04:27.90 bitrate=7499.3kbits/s speed=0.714x    
frame= 8106 fps= 22 q=21.0 size=  245504kB time=00:04:28.23 bitrate=7497.8kbits/s speed=0.714x    
frame= 8116 fps= 22 q=21.0 size=  245760kB time=00:04:28.56 bitrate=7496.3kbits/s speed=0.713x    
frame= 8128 fps= 22 q=21.0 size=  246272kB time=00:04:28.96 bitrate=7500.8kbits/s speed=0.714x    
frame= 8143 fps= 22 q=21.0 size=  246784kB time=00:04:29.46 bitrate=7502.4kbits/s speed=0.714x    
frame= 8158 fps= 22 q=21.0 size=  247296kB time=00:04:29.96 bitrate=7504.1kbits/s speed=0.714x    
frame= 8172 fps= 22 q=21.0 size=  247808kB time=00:04:30.43 bitrate=7506.6kbits/s speed=0.714x    
frame= 8187 fps= 22 q=21.0 size=  248320kB time=00:04:30.93 bitrate=7508.3kbits/s speed=0.715x    
frame= 8204 fps= 22 q=21.0 size=  248832kB time=00:04:31.50 bitrate=7508.0kbits/s speed=0.715x    
frame= 8218 fps= 22 q=21.0 size=  249088kB time=00:04:31.96 bitrate=7502.9kbits/s speed=0.715x    
frame= 8232 fps= 22 q=21.0 size=  249600kB time=00:04:32.43 bitrate=7505.4kbits/s speed=0.716x    
frame= 8250 fps= 22 q=21.0 size=  250112kB time=00:04:33.03 bitrate=7504.3kbits/s speed=0.716x    
frame= 8265 fps= 22 q=21.0 size=  250368kB time=00:04:33.53 bitrate=7498.2kbits/s speed=0.717x    
frame= 8282 fps= 22 q=21.0 size=  250880kB time=00:04:34.10 bitrate=7498.0kbits/s speed=0.717x    
frame= 8301 fps= 22 q=21.0 size=  251392kB time=00:04:34.73 bitrate=7496.0kbits/s speed=0.718x    
frame= 8315 fps= 22 q=21.0 size=  251648kB time=00:04:35.20 bitrate=7490.9kbits/s speed=0.718x    
frame= 8326 fps= 22 q=21.0 size=  251904kB time=00:04:35.56 bitrate=7488.6kbits/s speed=0.718x    
frame= 8338 fps= 22 q=21.0 size=  252160kB time=00:04:35.96 bitrate=7485.3kbits/s speed=0.718x    
frame= 8349 fps= 22 q=21.0 size=  252416kB time=00:04:36.33 bitrate=7483.0kbits/s speed=0.718x    
frame= 8359 fps= 22 q=21.0 size=  252672kB time=00:04:36.66 bitrate=7481.5kbits/s speed=0.718x    
frame= 8369 fps= 22 q=21.0 size=  253184kB time=00:04:37.00 bitrate=7487.7kbits/s speed=0.718x    
frame= 8379 fps= 22 q=21.0 size=  253440kB time=00:04:37.33 bitrate=7486.2kbits/s speed=0.718x    
frame= 8389 fps= 22 q=21.0 size=  253696kB time=00:04:37.66 bitrate=7484.8kbits/s speed=0.718x    
frame= 8399 fps= 22 q=21.0 size=  253952kB time=00:04:38.00 bitrate=7483.4kbits/s speed=0.718x    
frame= 8408 fps= 22 q=21.0 size=  254208kB time=00:04:38.30 bitrate=7482.8kbits/s speed=0.717x    
frame= 8418 fps= 22 q=21.0 size=  254720kB time=00:04:38.63 bitrate=7488.9kbits/s speed=0.717x    
frame= 8430 fps= 22 q=21.0 size=  254976kB time=00:04:39.03 bitrate=7485.7kbits/s speed=0.717x    
frame= 8444 fps= 22 q=21.0 size=  255488kB time=00:04:39.50 bitrate=7488.2kbits/s speed=0.718x    
frame= 8458 fps= 22 q=21.0 size=  256000kB time=00:04:39.96 bitrate=7490.7kbits/s speed=0.718x    
frame= 8474 fps= 22 q=21.0 size=  256768kB time=00:04:40.50 bitrate=7498.9kbits/s speed=0.718x    
frame= 8490 fps= 22 q=21.0 size=  257280kB time=00:04:41.03 bitrate=7499.6kbits/s speed=0.718x    
frame= 8506 fps= 22 q=21.0 size=  257792kB time=00:04:41.56 bitrate=7500.3kbits/s speed=0.719x    
frame= 8522 fps= 22 q=21.0 size=  258304kB time=00:04:42.10 bitrate=7501.0kbits/s speed=0.719x    
frame= 8539 fps= 22 q=21.0 size=  258560kB time=00:04:42.66 bitrate=7493.4kbits/s speed=0.72x    
